Time,orient_mocap_X,orient_mocap_Y,orient_mocap_Z
38.42,0.024529509776607,0.119884837227676,3.29139816529785
38.425,0.0238122828955706,0.120638699999105,3.29165632383002
38.43,0.0236272504825023,0.120722870021257,3.29213091963803
38.435,0.023864130149294,0.12027619264463,3.29260833968711
38.44,0.0239818766411462,0.11928122444603,3.29288447008304
38.445,0.0253868326580762,0.119703749171344,3.29317398318409
38.45,0.0255265592702775,0.118097718098728,3.29372113836829
38.455,0.0252919576623528,0.117499124598746,3.29447305443164
38.46,0.0249292819128061,0.1179923491959,3.29519616348638
38.465,0.025746635548411,0.117977025654694,3.29593012287564
38.47,0.0262388333225136,0.11677516577677,3.29671878984052
38.475,0.0249543995244047,0.115668740890919,3.29760476405855
38.48,0.0228772249924979,0.115347984766377,3.29828223232135
38.485,0.0207909103605396,0.114199322112732,3.29898156312785
38.49,0.0197800499065813,0.11404327124628,3.29989889000982
38.495,0.0200762833922369,0.113295154488844,3.30088138447927
38.5,0.0179944282226607,0.113367735468067,3.30184073953633
38.505,0.0155441356039261,0.113129067671894,3.30318164116965
38.51,0.0136079928419106,0.112897719230182,3.30469831169805
38.515,0.013033012606336,0.112366782407429,3.30613888226321
38.52,0.0126217143440416,0.111273335114559,3.30763679374718
38.525,0.00823772963120244,0.107912757760501,3.30916991884528
38.53,0.00594168592873188,0.106638326324826,3.31088101596274
38.535,0.00464653560925337,0.105955029979555,3.31273073910119
38.54,0.0075115785131809,0.106900698654726,3.31460338412953
38.545,0.0052192649833446,0.105261957409667,3.3164421765494
38.55,0.00403253173235042,0.10439256866614,3.31821219458422
38.555,0.00178460542628321,0.102853011122416,3.31963417500749
38.56,0.00224587714325166,0.102539901371429,3.32102862581985
38.565,0.00292592114888276,0.102419030812174,3.32250522742445
38.57,0.00117971022448191,0.101311197019821,3.32395560565722
38.575,-0.000894074679454252,0.100274715704888,3.32532246635682
38.58,-0.00123629421647005,0.100155329473345,3.32670515047097
38.585,0.00173561094742639,0.100392861487419,3.32808271743092
38.59,0.00110594743725022,0.0999404611806644,3.3294468436555
38.595,-0.00132945974058281,0.09843910215414,3.3307518023305
38.6,0.000196229727349699,0.0983672920550665,3.33203250039537
38.605,0.000907641054382277,0.0976718004218944,3.3333517120344
38.61,0.000903514293150887,0.0967318981494312,3.33455438477508
38.615,0.000389950463651485,0.0959086969006627,3.33557704464565
38.62,0.00113292192674948,0.0951333485317314,3.33652033605093
38.625,0.00296349507207015,0.0943017346209397,3.3373666436212
38.63,0.001185122560257,0.0935310727572786,3.3380953113445
38.635,-0.00169768723035448,0.0932419963590453,3.33915672139952
38.64,-0.00384152594673202,0.0929295889085768,3.34019593336047
38.645,-0.00505435833631338,0.0924116521967035,3.3412299857599
38.65,-0.00626738611253301,0.0918943876374791,3.34223986270823
38.655,-0.00890659819640054,0.0856634003399708,3.34330127307219
38.66,-0.0090262650077235,0.0839963291380243,3.3445509178193
38.665,-0.00900898957796693,0.0829145452131569,3.34616494541217
38.67,-0.00902449567839484,0.0819377215125989,3.34792455481707
38.675,-0.0085062142266535,0.0810940364634363,3.34985825580834
38.68,-0.00562784114223256,0.0812733605896609,3.3519565304742
38.685,0.00035307833807099,0.0814171894299751,3.35366466909934
38.69,0.00892022641927942,0.0823164585025245,3.35541489561832
38.695,0.012645265603337,0.0830260483575031,3.35728321369144
38.7,0.0154420543223988,0.0827451230306693,3.35929233170872
38.705,0.0182223173619207,0.0828768672365165,3.36131874620067
38.71,0.0202998352381683,0.0831013044204072,3.36314338993389
38.715,0.0219245000712312,0.0830323038923014,3.36463174300503
38.72,0.0234714425861305,0.08206836549955,3.36594128884395
38.725,0.0251260579878163,0.0804290251105089,3.36697871139281
38.73,0.0271671296971206,0.0791029545710327,3.36785893066191
38.735,0.0282633911608208,0.0785344680692397,3.36860223085345
38.74,0.0279521862299564,0.0776649169614002,3.36934641166549
38.745,0.0272040829693562,0.0770319537012151,3.37000571675431
38.75,0.0268117096501421,0.0748905196101109,3.37038065958179
38.755,0.0254648283302187,0.0731490751927629,3.37042912764952
38.76,0.026496018660041,0.0718094120614644,3.37038651191637
38.765,0.027574052468265,0.0710795824975328,3.37023351089907
38.77,0.0277349539870834,0.07084877611564,3.37017748495577
38.775,0.0279491985031727,0.0706467555731402,3.37014625843423
38.78,0.0280694243331498,0.0703118242394112,3.36989545657768
38.785,0.0270632975555212,0.0700994950839919,3.36957876130353
38.79,0.028172433708323,0.0699916544339629,3.36904991814307
38.795,0.0275608431735849,0.0700121034080574,3.36844896596242
38.8,0.0276594857382612,0.0708315087756907,3.36788719125692
38.805,0.0279913351339675,0.0715325358813783,3.36726394980981
38.81,0.0278624700494209,0.0719887245177392,3.36653112541379
38.815,0.0283984108282516,0.0723925907457032,3.36584621532097
38.82,0.0285218174520492,0.0728484388489622,3.36504523705646
38.825,0.0279849315963077,0.0735427615775672,3.36423315294473
38.83,0.0286841189379858,0.074605769405795,3.36354889034881
38.835,0.0285058771721495,0.074757420149284,3.36292999196885
38.84,0.0283275802432664,0.0749090124311593,3.3615904178194
38.845,0.028149228133994,0.0750605462529109,3.36003824079839
38.85,0.0279708208269916,0.0752120216160225,3.35829868779233
38.855,0.0277923583049229,0.0753634385219696,3.35637485723397
38.86,0.023279255641497,0.0791922889654477,3.35434275115458
38.865,0.0223484885196494,0.0800059939472444,3.35218113174984
38.87,0.0214958466202755,0.080572583061296,3.34988477928715
38.875,0.0201734057722652,0.0816301380880377,3.34742805790836
38.88,0.0184330639501838,0.082607502296162,3.34471929426506
38.885,0.0159461498149011,0.0815788147700643,3.34167099391592
38.89,0.018702018074176,0.0821689285456969,3.3391610494543
38.895,0.0163413586933743,0.0821344693478653,3.33659510827769
38.9,0.0148541133638523,0.0825307572992184,3.33387446982983
38.905,0.0133649418504493,0.0833404363964677,3.33110325205509
38.91,0.0119698209690747,0.083835510379363,3.32829900802854
38.915,0.0120256306731234,0.0845626347920737,3.32525185744729
38.92,0.0114340338376884,0.085672430846935,3.32187221650896
38.925,0.00931086473761565,0.0865399566291613,3.31832179770956
38.93,0.00899362839905232,0.0869653787868918,3.31453301443765
38.935,0.00824713262387348,0.0875138764769974,3.31090250740442
38.94,0.00443421735738062,0.0894455984462403,3.30732799467286
38.945,0.00307683401419918,0.0898803650922292,3.3037384015852
38.95,0.00356941398515935,0.0907853705671106,3.30026933623968
38.955,0.00831073552806425,0.0903929858740541,3.29701295799863
38.96,0.0115332566907726,0.0906947773110335,3.29389034261253
38.965,0.0130103997556078,0.091843552062927,3.29097873299435
38.97,0.0139560880261042,0.0934843447416426,3.28838105957898
38.975,0.0147639339753925,0.0956446555132803,3.28623729895283
38.98,0.0152139868688402,0.0986670422724129,3.28463634925965
38.985,0.0151137263912954,0.102414718666409,3.28316928965711
38.99,0.0126849377477789,0.106475037531139,3.28192502147983
38.995,0.0101706701258328,0.109529001531558,3.28092568933307
39,0.012923085333017,0.110630837353979,3.28006415197848
39.005,0.0135964214430179,0.112463611028743,3.27921148852747
39.01,0.0142377497863261,0.113393610455563,3.2783426364169
39.015,0.0144294400236586,0.114274369590115,3.27761444736792
39.02,0.0147750942824881,0.114224028623604,3.27701879238216
39.025,0.0151957955216436,0.113447941604263,3.2760875550489
39.03,0.0148205164683902,0.113556885545562,3.2750073213789
39.035,0.0151099433447185,0.113379756333892,3.27397206855133
39.04,0.0153994702923533,0.113202819689258,3.27290698544836
39.045,0.0176088216106953,0.111350680862816,3.27176625607158
39.05,0.0184892783088766,0.110556338771129,3.27040651353792
39.055,0.0185112032393086,0.110477172095098,3.26909784389571
39.06,0.0185331605810361,0.110398022877408,3.26792634957087
39.065,0.0185821625489522,0.108702183309681,3.26660846519034
39.07,0.0177271380123936,0.106204739707959,3.26523238859937
39.075,0.0160832396422065,0.105544604304299,3.26396347902419
39.08,0.0143596847264793,0.104972607902946,3.26261614505305
39.085,0.011673594804065,0.104686239456736,3.26124239431711
39.09,0.0112947662048088,0.104013629789273,3.25974553456668
39.095,0.00895246010329367,0.104160868681767,3.25819081263167
39.1,0.00605681098325607,0.103185652810851,3.25677988712262
39.105,0.00462019867100005,0.102806206898825,3.25532883304938
39.11,0.0032296390268829,0.102008048926251,3.25384517461956
39.115,0.00132739598674232,0.101242661991958,3.25234098539634
39.12,-0.00111433326439721,0.100969344989696,3.25097372288111
39.125,-0.00391550351435038,0.100920126188852,3.24979767555267
39.13,-0.00584744735937329,0.100500973126078,3.24884068070958
39.135,-0.00506040569023738,0.0994316636563764,3.24790100621353
39.14,-0.00292049483271425,0.0987960887609161,3.24697357873012
39.145,-0.00270628223331166,0.098960101364624,3.24617641730351
39.15,-0.00466796596785003,0.0992253910032262,3.24563800551441
39.155,-0.00574150274464765,0.0992534442042053,3.24547599685364
39.16,-0.00531157237229015,0.0984017711800173,3.24547497543112
39.165,-0.00420434441560575,0.0974625436288566,3.24552899174941
39.17,-0.0030257935278802,0.0968449258493635,3.24560452751902
39.175,-0.00181111580805479,0.0971177145938271,3.24567104321985
39.18,-0.000336772931112709,0.0970286861283119,3.24590497894425
39.185,0.00100864622680341,0.0960906355327244,3.24614237281318
39.19,0.0021511028264213,0.0948259666234378,3.24646470338013
39.195,0.00159155377108263,0.0949043756740638,3.24685896197958
39.2,0.00108884679366089,0.0955490035352132,3.24729747859006
39.205,9.34435245079932e-05,0.0947935711915602,3.24766384265611
39.21,-0.000501392609359466,0.0940972302438297,3.24793305495015
39.215,-0.00111329066461407,0.093495421008663,3.2483535941545
39.22,-0.00152662162572149,0.0930389337580306,3.24871332701058
39.225,-0.000982220777766438,0.0925444230763127,3.24906816427096
39.23,0.000146924257369649,0.0912503682816936,3.24931244553509
39.235,-0.000988549279661919,0.0912195181860738,3.24966565927214
39.24,-0.00212401461728142,0.0911885238646298,3.25014809292757
39.245,-0.00526143997423358,0.0900287961810133,3.25066852548289
39.25,-0.00548182743660999,0.0898853656171077,3.2512310636443
39.255,-0.00570230582986393,0.0897420989765775,3.25186367507957
39.26,-0.00592287518384661,0.0895989962501377,3.25277137329027
39.265,-0.0061435355283997,0.0894560574285304,3.25404698147685
39.27,-0.00830952609836245,0.0841081788074949,3.25536017428205
39.275,-0.00612624223273477,0.0827677952812847,3.25672934098838
39.28,-0.00371364326314448,0.0838561027099926,3.25843706079387
39.285,0.000825602661378783,0.0856022288580868,3.26029852334649
39.29,0.00560414524436427,0.0875845732158758,3.2622821036997
39.295,0.00964286719870128,0.0883104464485226,3.26428996223129
39.3,0.0171817438400659,0.0896313938726731,3.26621755578687
39.305,0.0209952262593269,0.0901746393164074,3.26808638571948
39.31,0.0252170366408258,0.0895825554328445,3.26983627264397
39.315,0.026880337212717,0.0897588075626318,3.27131033675801
39.32,0.0268923349347709,0.0902156037342428,3.27260096277175
39.325,0.0271617708556277,0.0896675473106337,3.27389593235779
39.33,0.0272309045557848,0.0884290200916044,3.27483747409288
39.335,0.0283523693345564,0.0878442285370679,3.27557591778092
39.34,0.0297447851458912,0.0859203223113559,3.27613552709158
39.345,0.0291332013104838,0.0855069704063051,3.27652714069945
39.35,0.0283313196966586,0.0842629799811242,3.27677860360828
39.355,0.0274125290719292,0.0833803272938898,3.27691664604938
39.36,0.0270807473083167,0.0824077493248168,3.27695647344842
39.365,0.0271832253860449,0.0813051407098476,3.27691744150055
39.37,0.0272405614332797,0.080412280646861,3.27719286940216
39.375,0.0278826953525048,0.0796824838950002,3.27711675639891
39.38,0.0279298798338239,0.0793962521202335,3.2769529145844
39.385,0.027052198054808,0.0794205302173937,3.27674893453368
39.39,0.0283441291628429,0.0794455628155864,3.27653421888308
39.395,0.0273149112595799,0.079081052201224,3.27649240420958
39.4,0.0266337490617013,0.0791928382179099,3.27652730070066
39.405,0.0268184485034095,0.0793014385004869,3.27643660474748
39.41,0.0268816741718346,0.0795910327672175,3.27629148022198
39.415,0.0275329487770155,0.0798995801227692,3.27613313904499
39.42,0.0282805399881523,0.0799112043421508,3.27592417260158
39.425,0.028374311609728,0.0800507561681093,3.27602454661462
39.43,0.0276966302244373,0.080804478046036,3.27610450771356
39.435,0.0263141233356985,0.0814486023487286,3.27615094412961
39.44,0.0268728591262413,0.0817455051761568,3.27614181287891
39.445,0.0271813055707446,0.0819488664689496,3.27598047682506
39.45,0.0268922709830342,0.0819300991002815,3.27573487059054
39.455,0.0266032534451784,0.0819111789069794,3.27515779516068
39.46,0.0263142529441775,0.0818921058897488,3.27459124357348
39.465,0.0260252694670235,0.0818728800493005,3.27399979990959
39.47,0.025736303000699,0.0818535013863508,3.2732748074828
39.475,0.0208708011617526,0.0874620761826427,3.27244356395049
39.48,0.0185820355130058,0.0882310462010495,3.27143047322802
39.485,0.0201005088856966,0.0883250899860333,3.27045707333031
39.49,0.0181518422396753,0.0881946477588631,3.26957243275981
39.495,0.017228680944838,0.0894394664442301,3.26872301635377
39.5,0.0159384459913222,0.0895165718432292,3.2678332940126
39.505,0.0150244567461283,0.0898018418330198,3.26724500506409
39.51,0.0141286623172751,0.0904417688781065,3.26662824087836
39.515,0.0144868126468858,0.090923082540536,3.26595649961322
39.52,0.0141314503839932,0.0915965766281868,3.26524599931098
39.525,0.0117759392351093,0.0928531562780829,3.26451618975968
39.53,0.010430273079354,0.0937667063788644,3.26380359137704
39.535,0.0107313265539813,0.0935655533765389,3.26311207109158
39.54,0.00925139992168074,0.094501630389824,3.2625417367603
39.545,0.00777067745463285,0.095436801696392,3.26201961978024
39.55,0.00888634565383413,0.095873749711932,3.26155967629442
39.555,0.0115475853783562,0.0960394812538516,3.26125431422444
39.56,0.0136535209996564,0.0970407068861521,3.26097644608086
39.565,0.0156904900416661,0.0981384576975629,3.26075028747718
39.57,0.0175842250013191,0.0996833276906109,3.26059462366867
39.575,0.0185463863561944,0.102415752554312,3.2605328349267
39.58,0.0187626500187152,0.105752859509563,3.26077554290537
39.585,0.0189365732194085,0.110404409046384,3.26114159341031
39.59,0.017975019695932,0.114072059594653,3.26140435527914
